,group,numbers
4243,"('BaseExcess', 'pH', 'PaCO2', 'AST', 'Alkalinephos', 'Chloride', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'Bilirubin_total', 'Hct', 'PTT', 'Platelets')",1
4244,"('pH', 'PaCO2', 'SaO2', 'BUN', 'Chloride', 'Creatinine', 'Lactate', 'Magnesium', 'Potassium', 'Hct', 'Hgb')",1
4245,"('FiO2', 'pH', 'Glucose', 'Lactate', 'Hgb')",1
4246,"('FiO2', 'BUN', 'Magnesium', 'Potassium')",1
4247,"('Magnesium', 'Potassium', 'WBC')",1
4248,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
4249,"('HCO3', 'FiO2', 'pH', 'BUN', 'Chloride', 'Glucose', 'Potassium', 'Hct', 'Hgb', 'WBC')",1
4250,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
4251,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'BUN', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Hct', 'PTT', 'Platelets')",1
4252,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Chloride', 'Creatinine', 'Lactate', 'Magnesium', 'Potassium', 'Hct')",1
4253,"('HCO3', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Bilirubin_direct', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'PTT', 'Fibrinogen')",1
4254,"('FiO2', 'SaO2', 'Potassium', 'Hct', 'Platelets')",1
4255,"('HCO3', 'FiO2', 'pH', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
4256,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'Calcium', 'Magnesium', 'Potassium', 'Hct', 'Hgb')",1
4257,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct')",1
4258,"('HCO3', 'BUN', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium')",1
4259,"('HCO3', 'AST', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Bilirubin_direct', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'PTT', 'Fibrinogen', 'Platelets')",1
4260,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'BUN', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
4261,"('BaseExcess', 'pH', 'PaCO2', 'SaO2', 'Glucose', 'Lactate', 'Hct', 'Hgb', 'Platelets')",1
4262,"('HCO3', 'pH', 'PaCO2', 'Glucose', 'Lactate', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
4263,"('BaseExcess', 'pH', 'PaCO2', 'Glucose', 'Lactate', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'Fibrinogen')",1
4264,"('BaseExcess', 'pH', 'PaCO2', 'Lactate', 'TroponinI', 'Fibrinogen')",1
4265,"('HCO3', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Chloride', 'Potassium', 'Hct', 'Hgb', 'WBC')",1
4266,"('AST', 'Alkalinephos', 'Calcium', 'Bilirubin_total')",1
4267,"('BUN', 'Creatinine', 'Glucose', 'Magnesium')",1
4268,"('FiO2', 'AST', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
4269,"('HCO3', 'FiO2', 'pH', 'SaO2', 'AST', 'BUN', 'Chloride', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Fibrinogen')",1
4270,"('HCO3', 'FiO2', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Glucose', 'Potassium', 'Bilirubin_total', 'TroponinI', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
4271,"('HCO3', 'pH', 'Calcium', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
4272,"('HCO3', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Potassium', 'Hct', 'Platelets')",1
4273,"('BaseExcess', 'HCO3', 'pH', 'AST', 'BUN', 'Chloride', 'Glucose', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'WBC')",1
4274,"('BaseExcess', 'pH', 'PaCO2', 'SaO2', 'AST', 'Alkalinephos', 'Lactate', 'Bilirubin_total', 'Hct')",1
4275,"('BaseExcess', 'pH', 'SaO2', 'AST', 'Alkalinephos', 'Lactate', 'Hct')",1
4276,"('HCO3', 'Calcium', 'Chloride', 'Glucose', 'Lactate', 'Magnesium', 'Potassium')",1
4277,"('BaseExcess', 'FiO2', 'pH', 'Lactate', 'Hct', 'PTT', 'Platelets')",1
4278,"('HCO3', 'BUN', 'Chloride', 'Glucose', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Fibrinogen')",1
4279,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'SaO2', 'BUN', 'Chloride', 'Glucose', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Fibrinogen')",1
4280,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
4281,"('FiO2', 'pH', 'PaCO2', 'SaO2', 'Glucose', 'Magnesium', 'Hct', 'Hgb', 'PTT')",1
4282,"('HCO3', 'AST', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
4283,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Bilirubin_direct', 'Glucose', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'Fibrinogen')",1
4284,"('AST', 'Alkalinephos', 'Glucose', 'Phosphate', 'Bilirubin_total')",1
4285,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'Bilirubin_direct', 'Glucose', 'PTT', 'Fibrinogen')",1
4286,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'AST', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'WBC', 'Platelets')",1
4287,"('HCO3', 'pH', 'PaCO2', 'BUN', 'Chloride', 'Glucose', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Fibrinogen')",1
4288,"('BaseExcess', 'FiO2', 'pH', 'Chloride', 'Lactate', 'Magnesium', 'Potassium', 'Hct')",1
4289,"('HCO3', 'pH', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb')",1
4290,"('HCO3', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Magnesium', 'Potassium', 'Hct', 'Hgb')",1
4291,"('BaseExcess', 'HCO3', 'pH', 'SaO2', 'BUN', 'Chloride', 'Lactate', 'Hct', 'Hgb', 'WBC')",1
4292,"('SaO2', 'Chloride', 'Lactate', 'Potassium', 'Hct', 'Hgb')",1
4293,"('FiO2', 'Chloride', 'Lactate', 'Potassium', 'Hct', 'Hgb')",1
4294,"('HCO3', 'Chloride', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'PTT')",1
4295,"('Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'PTT')",1
4296,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Potassium', 'TroponinI', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
4297,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'AST', 'Lactate', 'Potassium')",1
4298,"('HCO3', 'FiO2', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Magnesium', 'Phosphate', 'PTT', 'Platelets')",1
4299,"('FiO2', 'SaO2', 'Hct', 'PTT', 'Platelets')",1
4300,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Potassium', 'Hct')",1
4301,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'AST', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'PTT', 'Platelets')",1
4302,"('HCO3', 'pH', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Phosphate', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
4303,"('BaseExcess', 'HCO3', 'pH', 'BUN', 'Chloride', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC')",1
4304,"('HCO3', 'pH', 'PaCO2', 'SaO2', 'Glucose', 'Lactate', 'Hct', 'Hgb')",1
4305,"('FiO2', 'pH', 'PaCO2', 'SaO2', 'Hct', 'PTT', 'Platelets')",1
4306,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Creatinine', 'Glucose', 'Lactate', 'Hct', 'Hgb')",1
4307,"('FiO2', 'pH', 'SaO2', 'Lactate', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
4308,"('Magnesium', 'Potassium', 'TroponinI', 'PTT')",1
4309,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'Chloride', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'WBC')",1
4310,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'Magnesium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
4311,"('BaseExcess', 'pH', 'PaCO2', 'SaO2', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'Platelets')",1
4312,"('HCO3', 'BUN', 'Calcium', 'Creatinine', 'Glucose', 'Potassium')",1
4313,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'Glucose', 'Lactate', 'Hct', 'PTT', 'Fibrinogen')",1
4314,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
4315,"('BaseExcess', 'HCO3', 'pH', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen')",1
4316,"('HCO3', 'FiO2', 'BUN', 'Chloride', 'Potassium', 'Hct', 'Hgb', 'Fibrinogen')",1
4317,"('BaseExcess', 'pH', 'PaCO2', 'Hct', 'PTT', 'Fibrinogen', 'Platelets')",1
4318,"('AST', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
4319,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'Magnesium', 'Hct', 'Hgb', 'PTT', 'Platelets')",1
4320,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Potassium', 'Hct', 'PTT', 'Platelets')",1
4321,"('BUN', 'Creatinine', 'Glucose', 'Magnesium', 'Potassium', 'Hct', 'PTT')",1
4322,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Chloride', 'Glucose', 'Lactate', 'Magnesium', 'Hct', 'Hgb', 'WBC')",1
4323,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'BUN', 'Chloride', 'Lactate', 'Magnesium', 'Potassium', 'Hct', 'Hgb')",1
4324,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Bilirubin_direct', 'Lactate', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'WBC')",1
4325,"('HCO3', 'FiO2', 'pH', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'PTT')",1
4326,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'Chloride', 'Magnesium', 'Potassium')",1
4327,"('BaseExcess', 'pH', 'PaCO2', 'SaO2', 'Glucose', 'Magnesium', 'PTT')",1
4328,"('FiO2', 'pH', 'SaO2', 'Glucose', 'PTT')",1
4329,"('HCO3', 'AST', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
4330,"('FiO2', 'pH', 'PaCO2', 'AST', 'Alkalinephos', 'Bilirubin_total')",1
4331,"('BaseExcess', 'HCO3', 'pH', 'SaO2', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC')",1
4332,"('HCO3', 'AST', 'Alkalinephos')",1
4333,"('BaseExcess', 'pH', 'SaO2', 'BUN', 'Creatinine', 'Potassium')",1
4334,"('FiO2', 'pH', 'PaCO2', 'SaO2', 'Glucose', 'Magnesium', 'Potassium', 'Hct', 'Platelets')",1
4335,"('HCO3', 'FiO2', 'BUN', 'Chloride', 'Creatinine', 'Hct')",1
4336,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Bilirubin_direct', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
4337,"('HCO3', 'BUN', 'Chloride', 'Creatinine', 'Platelets')",1
4338,"('HCO3', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Bilirubin_direct', 'Glucose', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
4339,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'SaO2', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
4340,"('AST', 'Alkalinephos', 'Calcium', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'PTT', 'Fibrinogen', 'Platelets')",1
4341,"('HCO3', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Potassium', 'Bilirubin_total', 'TroponinI', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
4342,"('Calcium', 'Phosphate', 'Hct', 'PTT')",1
4343,"('BaseExcess', 'pH', 'BUN', 'Creatinine', 'Hct')",1
4344,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'SaO2', 'AST', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'PTT', 'Fibrinogen')",1
4345,"('BaseExcess', 'HCO3', 'pH', 'SaO2', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Lactate', 'Magnesium', 'Potassium', 'Fibrinogen')",1
4346,"('pH', 'PaCO2', 'SaO2', 'Glucose', 'Hct', 'Hgb', 'WBC')",1
4347,"('HCO3', 'pH', 'PaCO2', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Glucose', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'WBC')",1
4348,"('HCO3', 'SaO2', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Lactate', 'Magnesium', 'Potassium', 'Hct', 'Hgb')",1
4349,"('BaseExcess', 'pH', 'Lactate', 'Hct', 'Hgb', 'Fibrinogen')",1
4350,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'BUN', 'Chloride', 'Glucose', 'Potassium', 'Hct', 'Hgb', 'WBC')",1
4351,"('Bilirubin_direct', 'Bilirubin_total', 'Hct', 'Fibrinogen')",1
4352,"('pH', 'SaO2', 'Glucose', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
4353,"('HCO3', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Phosphate', 'Potassium', 'Hct', 'PTT', 'Platelets')",1
4354,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'Lactate', 'PTT', 'Platelets')",1
4355,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'Hct', 'Hgb', 'WBC', 'Fibrinogen', 'Platelets')",1
4356,"('BaseExcess', 'pH', 'PaCO2', 'BUN')",1
4357,"('Chloride', 'Glucose', 'Potassium', 'PTT')",1
4358,"('BUN', 'Creatinine', 'Potassium', 'Hct', 'Hgb', 'PTT', 'Platelets')",1
4359,"('HCO3', 'AST', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'PTT')",1
4360,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
4361,"('BaseExcess', 'pH', 'PaCO2', 'Glucose', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'PTT', 'Platelets')",1
4362,"('HCO3', 'FiO2', 'AST', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Phosphate', 'Potassium', 'Bilirubin_total', 'PTT', 'Fibrinogen')",1
4363,"('HCO3', 'pH', 'PaCO2', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Potassium', 'Hct', 'Hgb')",1
4364,"('BaseExcess', 'pH', 'PaCO2', 'SaO2', 'Chloride', 'Glucose', 'Lactate', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
4365,"('HCO3', 'AST', 'BUN', 'Alkalinephos', 'Creatinine', 'Glucose', 'Magnesium', 'Bilirubin_total', 'Hgb')",1
4366,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'AST', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'Bilirubin_total')",1
4367,"('pH', 'SaO2', 'BUN', 'Chloride', 'Glucose', 'Magnesium', 'Potassium')",1
4368,"('FiO2', 'pH', 'BUN', 'Chloride', 'Glucose', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'WBC')",1
4369,"('HCO3', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
4370,"('HCO3', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'PTT')",1
4371,"('BUN', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
4372,"('HCO3', 'FiO2', 'AST', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb')",1
4373,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Lactate', 'Magnesium', 'Potassium', 'Hct', 'Hgb')",1
4374,"('HCO3', 'pH', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Bilirubin_direct', 'Glucose', 'Magnesium', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
4375,"('FiO2', 'pH', 'Calcium', 'Chloride', 'Glucose', 'Magnesium', 'Potassium')",1
4376,"('HCO3', 'pH', 'SaO2', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
4377,"('HCO3', 'FiO2', 'BUN', 'Alkalinephos', 'Chloride', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'WBC')",1
4378,"('pH', 'Hct', 'Hgb', 'PTT')",1
4379,"('SaO2', 'Magnesium', 'Potassium', 'Hct')",1
4380,"('BaseExcess', 'FiO2', 'pH', 'Hct', 'Platelets')",1
4381,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'Chloride', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'WBC')",1
4382,"('Calcium', 'Potassium', 'Hct', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
4383,"('Calcium', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'PTT', 'WBC', 'Platelets')",1
4384,"('BaseExcess', 'pH', 'PaCO2', 'SaO2', 'Calcium', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'PTT', 'WBC', 'Platelets')",1
4385,"('FiO2', 'Calcium')",1
4386,"('BaseExcess', 'pH', 'PaCO2', 'Chloride', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'Hgb')",1
4387,"('BaseExcess', 'FiO2', 'pH', 'Chloride', 'Lactate', 'Magnesium', 'Potassium', 'Hct', 'Hgb')",1
4388,"('HCO3', 'SaO2', 'AST', 'Alkalinephos', 'Chloride', 'Creatinine', 'Potassium', 'Bilirubin_total')",1
4389,"('HCO3', 'pH', 'PaCO2', 'BUN', 'Chloride', 'Glucose', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'WBC')",1
4390,"('AST', 'BUN', 'Alkalinephos', 'Creatinine', 'Bilirubin_total', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
4391,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Potassium', 'Hct', 'Hgb', 'Platelets')",1
4392,"('FiO2', 'SaO2', 'Glucose', 'Magnesium')",1
4393,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Potassium', 'Hct', 'PTT', 'Platelets')",1
4394,"('HCO3', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC')",1
4395,"('FiO2', 'pH', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'Hct')",1
4396,"('HCO3', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Potassium', 'Hct', 'PTT')",1
4397,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Chloride', 'Lactate', 'Potassium', 'Hct')",1
4398,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'Lactate', 'Hct', 'Hgb', 'Platelets')",1
4399,"('FiO2', 'pH', 'SaO2', 'Chloride', 'Potassium', 'Hct', 'Hgb')",1
4400,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Chloride', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC')",1
4401,"('pH', 'Chloride', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium')",1
4402,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'BUN', 'Calcium', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium')",1
4403,"('HCO3', 'Calcium', 'Chloride', 'Creatinine', 'Magnesium', 'Phosphate', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
4404,"('FiO2', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Glucose', 'Potassium', 'Fibrinogen')",1
4405,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Bilirubin_direct', 'Glucose', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
4406,"('HCO3', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Potassium', 'Bilirubin_total', 'Hct', 'PTT', 'Fibrinogen', 'Platelets')",1
4407,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'SaO2', 'AST', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
4408,"('HCO3', 'BUN', 'Chloride', 'Lactate', 'Magnesium', 'Potassium', 'PTT')",1
4409,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'SaO2', 'BUN', 'Chloride', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'PTT')",1
4410,"('Calcium', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
4411,"('pH', 'Lactate', 'Magnesium', 'Potassium', 'TroponinI')",1
4412,"('SaO2', 'AST', 'Alkalinephos', 'Magnesium', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'Platelets')",1
4413,"('BaseExcess', 'pH', 'PaCO2', 'Glucose', 'Potassium', 'Platelets')",1
4414,"('FiO2', 'Chloride', 'Potassium', 'Hct', 'PTT', 'WBC', 'Platelets')",1
4415,"('HCO3', 'pH', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
4416,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'AST', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Bilirubin_direct', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
4417,"('FiO2', 'pH', 'PaCO2', 'SaO2', 'Glucose', 'Potassium', 'Hct', 'Hgb', 'PTT')",1
